"id.A","id.B","relationship","survey.date"
38,53,"SocializeTwicePerWeek","2008-09-09"
28,53,"SocializeTwicePerWeek","2008-09-09"
18,53,"SocializeTwicePerWeek","2008-09-09"
68,53,"SocializeTwicePerWeek","2008-09-09"
23,53,"SocializeTwicePerWeek","2008-09-09"
29,53,"PoliticalDiscussant","2008-09-09"
44,53,"PoliticalDiscussant","2008-09-09"
46,53,"PoliticalDiscussant","2008-09-09"
53,53,"PoliticalDiscussant","2008-09-09"
10,53,"PoliticalDiscussant","2008-09-09"
18,53,"PoliticalDiscussant","2008-09-09"
39,53,"FacebookAllTaggedPhotos","2008-09-09"
37,53,"FacebookAllTaggedPhotos","2008-09-09"
63,53,"FacebookAllTaggedPhotos","2008-09-09"
29,53,"FacebookAllTaggedPhotos","2008-09-09"
50,53,"FacebookAllTaggedPhotos","2008-09-09"
9,53,"FacebookAllTaggedPhotos","2008-09-09"
44,53,"FacebookAllTaggedPhotos","2008-09-09"
6,53,"FacebookAllTaggedPhotos","2008-09-09"
46,53,"FacebookAllTaggedPhotos","2008-09-09"
53,53,"FacebookAllTaggedPhotos","2008-09-09"
14,53,"FacebookAllTaggedPhotos","2008-09-09"
48,53,"FacebookAllTaggedPhotos","2008-09-09"
28,53,"FacebookAllTaggedPhotos","2008-09-09"
26,53,"FacebookAllTaggedPhotos","2008-09-09"
65,53,"FacebookAllTaggedPhotos","2008-09-09"
18,53,"FacebookAllTaggedPhotos","2008-09-09"
45,53,"FacebookAllTaggedPhotos","2008-09-09"
23,53,"FacebookAllTaggedPhotos","2008-09-09"
43,53,"FacebookAllTaggedPhotos","2008-09-09"
37,53,"BlogLivejournalTwitter","2008-09-09"
72,53,"BlogLivejournalTwitter","2008-09-09"
63,53,"BlogLivejournalTwitter","2008-09-09"
9,53,"BlogLivejournalTwitter","2008-09-09"
44,53,"BlogLivejournalTwitter","2008-09-09"
6,53,"BlogLivejournalTwitter","2008-09-09"
71,53,"BlogLivejournalTwitter","2008-09-09"
46,53,"BlogLivejournalTwitter","2008-09-09"
53,53,"BlogLivejournalTwitter","2008-09-09"
14,53,"BlogLivejournalTwitter","2008-09-09"
48,53,"BlogLivejournalTwitter","2008-09-09"
28,53,"BlogLivejournalTwitter","2008-09-09"
65,53,"BlogLivejournalTwitter","2008-09-09"
18,53,"BlogLivejournalTwitter","2008-09-09"
70,53,"BlogLivejournalTwitter","2008-09-09"
23,53,"BlogLivejournalTwitter","2008-09-09"
43,53,"BlogLivejournalTwitter","2008-09-09"
73,55,"CloseFriend","2008-09-09"
55,55,"CloseFriend","2008-09-09"
11,55,"CloseFriend","2008-09-09"
47,55,"CloseFriend","2008-09-09"
51,55,"CloseFriend","2008-09-09"
28,55,"CloseFriend","2008-09-09"
23,55,"CloseFriend","2008-09-09"
73,55,"SocializeTwicePerWeek","2008-09-09"
55,55,"SocializeTwicePerWeek","2008-09-09"
21,55,"SocializeTwicePerWeek","2008-09-09"
47,55,"SocializeTwicePerWeek","2008-09-09"
51,55,"SocializeTwicePerWeek","2008-09-09"
52,55,"SocializeTwicePerWeek","2008-09-09"
83,55,"SocializeTwicePerWeek","2008-09-09"
25,55,"SocializeTwicePerWeek","2008-09-09"
28,55,"SocializeTwicePerWeek","2008-09-09"
2,55,"SocializeTwicePerWeek","2008-09-09"
20,55,"SocializeTwicePerWeek","2008-09-09"
23,55,"SocializeTwicePerWeek","2008-09-09"
34,55,"SocializeTwicePerWeek","2008-09-09"
73,55,"PoliticalDiscussant","2008-09-09"
55,55,"PoliticalDiscussant","2008-09-09"
47,55,"PoliticalDiscussant","2008-09-09"
51,55,"PoliticalDiscussant","2008-09-09"
83,55,"PoliticalDiscussant","2008-09-09"
25,55,"PoliticalDiscussant","2008-09-09"
10,55,"PoliticalDiscussant","2008-09-09"
2,55,"PoliticalDiscussant","2008-09-09"
23,55,"PoliticalDiscussant","2008-09-09"
34,55,"PoliticalDiscussant","2008-09-09"
55,55,"FacebookAllTaggedPhotos","2008-09-09"
39,55,"FacebookAllTaggedPhotos","2008-09-09"
37,55,"FacebookAllTaggedPhotos","2008-09-09"
11,55,"FacebookAllTaggedPhotos","2008-09-09"
63,55,"FacebookAllTaggedPhotos","2008-09-09"
21,55,"FacebookAllTaggedPhotos","2008-09-09"
47,55,"FacebookAllTaggedPhotos","2008-09-09"
50,55,"FacebookAllTaggedPhotos","2008-09-09"
9,55,"FacebookAllTaggedPhotos","2008-09-09"
83,55,"FacebookAllTaggedPhotos","2008-09-09"
14,55,"FacebookAllTaggedPhotos","2008-09-09"
25,55,"FacebookAllTaggedPhotos","2008-09-09"
28,55,"FacebookAllTaggedPhotos","2008-09-09"
65,55,"FacebookAllTaggedPhotos","2008-09-09"
31,55,"FacebookAllTaggedPhotos","2008-09-09"
45,55,"FacebookAllTaggedPhotos","2008-09-09"
23,55,"FacebookAllTaggedPhotos","2008-09-09"
43,55,"FacebookAllTaggedPhotos","2008-09-09"
55,55,"BlogLivejournalTwitter","2008-09-09"
37,55,"BlogLivejournalTwitter","2008-09-09"
3,55,"BlogLivejournalTwitter","2008-09-09"
72,55,"BlogLivejournalTwitter","2008-09-09"
63,55,"BlogLivejournalTwitter","2008-09-09"
21,55,"BlogLivejournalTwitter","2008-09-09"
47,55,"BlogLivejournalTwitter","2008-09-09"
51,55,"BlogLivejournalTwitter","2008-09-09"
9,55,"BlogLivejournalTwitter","2008-09-09"
14,55,"BlogLivejournalTwitter","2008-09-09"
25,55,"BlogLivejournalTwitter","2008-09-09"
28,55,"BlogLivejournalTwitter","2008-09-09"
65,55,"BlogLivejournalTwitter","2008-09-09"
31,55,"BlogLivejournalTwitter","2008-09-09"
70,55,"BlogLivejournalTwitter","2008-09-09"
23,55,"BlogLivejournalTwitter","2008-09-09"
43,55,"BlogLivejournalTwitter","2008-09-09"
4,7,"CloseFriend","2008-09-09"
11,7,"SocializeTwicePerWeek","2008-09-09"
21,7,"SocializeTwicePerWeek","2008-09-09"
52,7,"SocializeTwicePerWeek","2008-09-09"
44,7,"SocializeTwicePerWeek","2008-09-09"
28,7,"SocializeTwicePerWeek","2008-09-09"
4,7,"SocializeTwicePerWeek","2008-09-09"
24,7,"SocializeTwicePerWeek","2008-09-09"
11,7,"PoliticalDiscussant","2008-09-09"
44,7,"PoliticalDiscussant","2008-09-09"
10,7,"PoliticalDiscussant","2008-09-09"
4,7,"PoliticalDiscussant","2008-09-09"
24,7,"PoliticalDiscussant","2008-09-09"
39,7,"FacebookAllTaggedPhotos","2008-09-09"
37,7,"FacebookAllTaggedPhotos","2008-09-09"
11,7,"FacebookAllTaggedPhotos","2008-09-09"
63,7,"FacebookAllTaggedPhotos","2008-09-09"
21,7,"FacebookAllTaggedPhotos","2008-09-09"
50,7,"FacebookAllTaggedPhotos","2008-09-09"
9,7,"FacebookAllTaggedPhotos","2008-09-09"
44,7,"FacebookAllTaggedPhotos","2008-09-09"
14,7,"FacebookAllTaggedPhotos","2008-09-09"
28,7,"FacebookAllTaggedPhotos","2008-09-09"
65,7,"FacebookAllTaggedPhotos","2008-09-09"
31,7,"FacebookAllTaggedPhotos","2008-09-09"
4,7,"FacebookAllTaggedPhotos","2008-09-09"
24,7,"FacebookAllTaggedPhotos","2008-09-09"
45,7,"FacebookAllTaggedPhotos","2008-09-09"
23,7,"FacebookAllTaggedPhotos","2008-09-09"
43,7,"FacebookAllTaggedPhotos","2008-09-09"
37,7,"BlogLivejournalTwitter","2008-09-09"
72,7,"BlogLivejournalTwitter","2008-09-09"
63,7,"BlogLivejournalTwitter","2008-09-09"
21,7,"BlogLivejournalTwitter","2008-09-09"
9,7,"BlogLivejournalTwitter","2008-09-09"
44,7,"BlogLivejournalTwitter","2008-09-09"
14,7,"BlogLivejournalTwitter","2008-09-09"
28,7,"BlogLivejournalTwitter","2008-09-09"
65,7,"BlogLivejournalTwitter","2008-09-09"
31,7,"BlogLivejournalTwitter","2008-09-09"
4,7,"BlogLivejournalTwitter","2008-09-09"
24,7,"BlogLivejournalTwitter","2008-09-09"
70,7,"BlogLivejournalTwitter","2008-09-09"
23,7,"BlogLivejournalTwitter","2008-09-09"
43,7,"BlogLivejournalTwitter","2008-09-09"
29,26,"CloseFriend","2008-09-09"
44,26,"CloseFriend","2008-09-09"
6,26,"CloseFriend","2008-09-09"
19,26,"CloseFriend","2008-09-09"
26,26,"CloseFriend","2008-09-09"
65,26,"CloseFriend","2008-09-09"
18,26,"CloseFriend","2008-09-09"
23,26,"CloseFriend","2008-09-09"
49,26,"CloseFriend","2008-09-09"
36,26,"SocializeTwicePerWeek","2008-09-09"
39,26,"SocializeTwicePerWeek","2008-09-09"
72,26,"SocializeTwicePerWeek","2008-09-09"
52,26,"SocializeTwicePerWeek","2008-09-09"
29,26,"SocializeTwicePerWeek","2008-09-09"
44,26,"SocializeTwicePerWeek","2008-09-09"
6,26,"SocializeTwicePerWeek","2008-09-09"
19,26,"SocializeTwicePerWeek","2008-09-09"
46,26,"SocializeTwicePerWeek","2008-09-09"
53,26,"SocializeTwicePerWeek","2008-09-09"
28,26,"SocializeTwicePerWeek","2008-09-09"
26,26,"SocializeTwicePerWeek","2008-09-09"
65,26,"SocializeTwicePerWeek","2008-09-09"
18,26,"SocializeTwicePerWeek","2008-09-09"
23,26,"SocializeTwicePerWeek","2008-09-09"
49,26,"SocializeTwicePerWeek","2008-09-09"
39,26,"PoliticalDiscussant","2008-09-09"
72,26,"PoliticalDiscussant","2008-09-09"
44,26,"PoliticalDiscussant","2008-09-09"
26,26,"PoliticalDiscussant","2008-09-09"
10,26,"PoliticalDiscussant","2008-09-09"
65,26,"PoliticalDiscussant","2008-09-09"
18,26,"PoliticalDiscussant","2008-09-09"
49,26,"PoliticalDiscussant","2008-09-09"
36,26,"FacebookAllTaggedPhotos","2008-09-09"
39,26,"FacebookAllTaggedPhotos","2008-09-09"
37,26,"FacebookAllTaggedPhotos","2008-09-09"
72,26,"FacebookAllTaggedPhotos","2008-09-09"
63,26,"FacebookAllTaggedPhotos","2008-09-09"
47,26,"FacebookAllTaggedPhotos","2008-09-09"
29,26,"FacebookAllTaggedPhotos","2008-09-09"
40,26,"FacebookAllTaggedPhotos","2008-09-09"
50,26,"FacebookAllTaggedPhotos","2008-09-09"
9,26,"FacebookAllTaggedPhotos","2008-09-09"
44,26,"FacebookAllTaggedPhotos","2008-09-09"
6,26,"FacebookAllTaggedPhotos","2008-09-09"
46,26,"FacebookAllTaggedPhotos","2008-09-09"
53,26,"FacebookAllTaggedPhotos","2008-09-09"
83,26,"FacebookAllTaggedPhotos","2008-09-09"
14,26,"FacebookAllTaggedPhotos","2008-09-09"
48,26,"FacebookAllTaggedPhotos","2008-09-09"
28,26,"FacebookAllTaggedPhotos","2008-09-09"
26,26,"FacebookAllTaggedPhotos","2008-09-09"
22,26,"FacebookAllTaggedPhotos","2008-09-09"
65,26,"FacebookAllTaggedPhotos","2008-09-09"
18,26,"FacebookAllTaggedPhotos","2008-09-09"
20,26,"FacebookAllTaggedPhotos","2008-09-09"
42,26,"FacebookAllTaggedPhotos","2008-09-09"
45,26,"FacebookAllTaggedPhotos","2008-09-09"
23,26,"FacebookAllTaggedPhotos","2008-09-09"
43,26,"FacebookAllTaggedPhotos","2008-09-09"
49,26,"FacebookAllTaggedPhotos","2008-09-09"
37,26,"BlogLivejournalTwitter","2008-09-09"
3,26,"BlogLivejournalTwitter","2008-09-09"
72,26,"BlogLivejournalTwitter","2008-09-09"
63,26,"BlogLivejournalTwitter","2008-09-09"
47,26,"BlogLivejournalTwitter","2008-09-09"
9,26,"BlogLivejournalTwitter","2008-09-09"
44,26,"BlogLivejournalTwitter","2008-09-09"
6,26,"BlogLivejournalTwitter","2008-09-09"
46,26,"BlogLivejournalTwitter","2008-09-09"
53,26,"BlogLivejournalTwitter","2008-09-09"
14,26,"BlogLivejournalTwitter","2008-09-09"
48,26,"BlogLivejournalTwitter","2008-09-09"
28,26,"BlogLivejournalTwitter","2008-09-09"
26,26,"BlogLivejournalTwitter","2008-09-09"
22,26,"BlogLivejournalTwitter","2008-09-09"
65,26,"BlogLivejournalTwitter","2008-09-09"
18,26,"BlogLivejournalTwitter","2008-09-09"
20,26,"BlogLivejournalTwitter","2008-09-09"
42,26,"BlogLivejournalTwitter","2008-09-09"
70,26,"BlogLivejournalTwitter","2008-09-09"
23,26,"BlogLivejournalTwitter","2008-09-09"
43,26,"BlogLivejournalTwitter","2008-09-09"
49,26,"BlogLivejournalTwitter","2008-09-09"
11,28,"CloseFriend","2008-09-09"
9,28,"CloseFriend","2008-09-09"
6,28,"CloseFriend","2008-09-09"
46,28,"CloseFriend","2008-09-09"
53,28,"CloseFriend","2008-09-09"
28,28,"CloseFriend","2008-09-09"
18,28,"CloseFriend","2008-09-09"
70,28,"CloseFriend","2008-09-09"
23,28,"CloseFriend","2008-09-09"
36,28,"SocializeTwicePerWeek","2008-09-09"
39,28,"SocializeTwicePerWeek","2008-09-09"
11,28,"SocializeTwicePerWeek","2008-09-09"
59,28,"SocializeTwicePerWeek","2008-09-09"
51,28,"SocializeTwicePerWeek","2008-09-09"
52,28,"SocializeTwicePerWeek","2008-09-09"
29,28,"SocializeTwicePerWeek","2008-09-09"
40,28,"SocializeTwicePerWeek","2008-09-09"
9,28,"SocializeTwicePerWeek","2008-09-09"
27,28,"SocializeTwicePerWeek","2008-09-09"
67,28,"SocializeTwicePerWeek","2008-09-09"
6,28,"SocializeTwicePerWeek","2008-09-09"
19,28,"SocializeTwicePerWeek","2008-09-09"
71,28,"SocializeTwicePerWeek","2008-09-09"
46,28,"SocializeTwicePerWeek","2008-09-09"
35,28,"SocializeTwicePerWeek","2008-09-09"
32,28,"SocializeTwicePerWeek","2008-09-09"
53,28,"SocializeTwicePerWeek","2008-09-09"
14,28,"SocializeTwicePerWeek","2008-09-09"
25,28,"SocializeTwicePerWeek","2008-09-09"
38,28,"SocializeTwicePerWeek","2008-09-09"
28,28,"SocializeTwicePerWeek","2008-09-09"
65,28,"SocializeTwicePerWeek","2008-09-09"
18,28,"SocializeTwicePerWeek","2008-09-09"
20,28,"SocializeTwicePerWeek","2008-09-09"
68,28,"SocializeTwicePerWeek","2008-09-09"
45,28,"SocializeTwicePerWeek","2008-09-09"
70,28,"SocializeTwicePerWeek","2008-09-09"
23,28,"SocializeTwicePerWeek","2008-09-09"
36,28,"PoliticalDiscussant","2008-09-09"
39,28,"PoliticalDiscussant","2008-09-09"
37,28,"PoliticalDiscussant","2008-09-09"
11,28,"PoliticalDiscussant","2008-09-09"
59,28,"PoliticalDiscussant","2008-09-09"
47,28,"PoliticalDiscussant","2008-09-09"
51,28,"PoliticalDiscussant","2008-09-09"
44,28,"PoliticalDiscussant","2008-09-09"
35,28,"PoliticalDiscussant","2008-09-09"
25,28,"PoliticalDiscussant","2008-09-09"
28,28,"PoliticalDiscussant","2008-09-09"
10,28,"PoliticalDiscussant","2008-09-09"
18,28,"PoliticalDiscussant","2008-09-09"
56,28,"PoliticalDiscussant","2008-09-09"
36,28,"FacebookAllTaggedPhotos","2008-09-09"
39,28,"FacebookAllTaggedPhotos","2008-09-09"
37,28,"FacebookAllTaggedPhotos","2008-09-09"
11,28,"FacebookAllTaggedPhotos","2008-09-09"
63,28,"FacebookAllTaggedPhotos","2008-09-09"
21,28,"FacebookAllTaggedPhotos","2008-09-09"
47,28,"FacebookAllTaggedPhotos","2008-09-09"
29,28,"FacebookAllTaggedPhotos","2008-09-09"
40,28,"FacebookAllTaggedPhotos","2008-09-09"
50,28,"FacebookAllTaggedPhotos","2008-09-09"
9,28,"FacebookAllTaggedPhotos","2008-09-09"
44,28,"FacebookAllTaggedPhotos","2008-09-09"
6,28,"FacebookAllTaggedPhotos","2008-09-09"
46,28,"FacebookAllTaggedPhotos","2008-09-09"
35,28,"FacebookAllTaggedPhotos","2008-09-09"
53,28,"FacebookAllTaggedPhotos","2008-09-09"
83,28,"FacebookAllTaggedPhotos","2008-09-09"
14,28,"FacebookAllTaggedPhotos","2008-09-09"
25,28,"FacebookAllTaggedPhotos","2008-09-09"
48,28,"FacebookAllTaggedPhotos","2008-09-09"
28,28,"FacebookAllTaggedPhotos","2008-09-09"
22,28,"FacebookAllTaggedPhotos","2008-09-09"
65,28,"FacebookAllTaggedPhotos","2008-09-09"
18,28,"FacebookAllTaggedPhotos","2008-09-09"
54,28,"FacebookAllTaggedPhotos","2008-09-09"
20,28,"FacebookAllTaggedPhotos","2008-09-09"
45,28,"FacebookAllTaggedPhotos","2008-09-09"
23,28,"FacebookAllTaggedPhotos","2008-09-09"
43,28,"FacebookAllTaggedPhotos","2008-09-09"
37,28,"BlogLivejournalTwitter","2008-09-09"
3,28,"BlogLivejournalTwitter","2008-09-09"
72,28,"BlogLivejournalTwitter","2008-09-09"
63,28,"BlogLivejournalTwitter","2008-09-09"
21,28,"BlogLivejournalTwitter","2008-09-09"
59,28,"BlogLivejournalTwitter","2008-09-09"
47,28,"BlogLivejournalTwitter","2008-09-09"
51,28,"BlogLivejournalTwitter","2008-09-09"
9,28,"BlogLivejournalTwitter","2008-09-09"
44,28,"BlogLivejournalTwitter","2008-09-09"
6,28,"BlogLivejournalTwitter","2008-09-09"
71,28,"BlogLivejournalTwitter","2008-09-09"
46,28,"BlogLivejournalTwitter","2008-09-09"
53,28,"BlogLivejournalTwitter","2008-09-09"
14,28,"BlogLivejournalTwitter","2008-09-09"
25,28,"BlogLivejournalTwitter","2008-09-09"
48,28,"BlogLivejournalTwitter","2008-09-09"
28,28,"BlogLivejournalTwitter","2008-09-09"
10,28,"BlogLivejournalTwitter","2008-09-09"
22,28,"BlogLivejournalTwitter","2008-09-09"
65,28,"BlogLivejournalTwitter","2008-09-09"
18,28,"BlogLivejournalTwitter","2008-09-09"
20,28,"BlogLivejournalTwitter","2008-09-09"
70,28,"BlogLivejournalTwitter","2008-09-09"
23,28,"BlogLivejournalTwitter","2008-09-09"
43,28,"BlogLivejournalTwitter","2008-09-09"
1,61,"CloseFriend","2008-09-09"
61,61,"CloseFriend","2008-09-09"
52,61,"SocializeTwicePerWeek","2008-09-09"
1,61,"SocializeTwicePerWeek","2008-09-09"
61,61,"SocializeTwicePerWeek","2008-09-09"
28,61,"SocializeTwicePerWeek","2008-09-09"
1,61,"PoliticalDiscussant","2008-09-09"
61,61,"PoliticalDiscussant","2008-09-09"
10,61,"PoliticalDiscussant","2008-09-09"
39,61,"FacebookAllTaggedPhotos","2008-09-09"
37,61,"FacebookAllTaggedPhotos","2008-09-09"
63,61,"FacebookAllTaggedPhotos","2008-09-09"
50,61,"FacebookAllTaggedPhotos","2008-09-09"
9,61,"FacebookAllTaggedPhotos","2008-09-09"
1,61,"FacebookAllTaggedPhotos","2008-09-09"
14,61,"FacebookAllTaggedPhotos","2008-09-09"
61,61,"FacebookAllTaggedPhotos","2008-09-09"
28,61,"FacebookAllTaggedPhotos","2008-09-09"
65,61,"FacebookAllTaggedPhotos","2008-09-09"
45,61,"FacebookAllTaggedPhotos","2008-09-09"
23,61,"FacebookAllTaggedPhotos","2008-09-09"
43,61,"FacebookAllTaggedPhotos","2008-09-09"
37,61,"BlogLivejournalTwitter","2008-09-09"
72,61,"BlogLivejournalTwitter","2008-09-09"
63,61,"BlogLivejournalTwitter","2008-09-09"
9,61,"BlogLivejournalTwitter","2008-09-09"
1,61,"BlogLivejournalTwitter","2008-09-09"
14,61,"BlogLivejournalTwitter","2008-09-09"
61,61,"BlogLivejournalTwitter","2008-09-09"
28,61,"BlogLivejournalTwitter","2008-09-09"
65,61,"BlogLivejournalTwitter","2008-09-09"
70,61,"BlogLivejournalTwitter","2008-09-09"
23,61,"BlogLivejournalTwitter","2008-09-09"
43,61,"BlogLivejournalTwitter","2008-09-09"
9,37,"CloseFriend","2008-09-09"
37,37,"SocializeTwicePerWeek","2008-09-09"
52,37,"SocializeTwicePerWeek","2008-09-09"
9,37,"SocializeTwicePerWeek","2008-09-09"
19,37,"SocializeTwicePerWeek","2008-09-09"
28,37,"SocializeTwicePerWeek","2008-09-09"
37,37,"PoliticalDiscussant","2008-09-09"
1,37,"PoliticalDiscussant","2008-09-09"
10,37,"PoliticalDiscussant","2008-09-09"
39,37,"FacebookAllTaggedPhotos","2008-09-09"
37,37,"FacebookAllTaggedPhotos","2008-09-09"
63,37,"FacebookAllTaggedPhotos","2008-09-09"
50,37,"FacebookAllTaggedPhotos","2008-09-09"
9,37,"FacebookAllTaggedPhotos","2008-09-09"
44,37,"FacebookAllTaggedPhotos","2008-09-09"
14,37,"FacebookAllTaggedPhotos","2008-09-09"
28,37,"FacebookAllTaggedPhotos","2008-09-09"
65,37,"FacebookAllTaggedPhotos","2008-09-09"
45,37,"FacebookAllTaggedPhotos","2008-09-09"
23,37,"FacebookAllTaggedPhotos","2008-09-09"
43,37,"FacebookAllTaggedPhotos","2008-09-09"
37,37,"BlogLivejournalTwitter","2008-09-09"
72,37,"BlogLivejournalTwitter","2008-09-09"
63,37,"BlogLivejournalTwitter","2008-09-09"
9,37,"BlogLivejournalTwitter","2008-09-09"
44,37,"BlogLivejournalTwitter","2008-09-09"
14,37,"BlogLivejournalTwitter","2008-09-09"
28,37,"BlogLivejournalTwitter","2008-09-09"
65,37,"BlogLivejournalTwitter","2008-09-09"
70,37,"BlogLivejournalTwitter","2008-09-09"
23,37,"BlogLivejournalTwitter","2008-09-09"
43,37,"BlogLivejournalTwitter","2008-09-09"
11,24,"CloseFriend","2008-09-09"
63,24,"CloseFriend","2008-09-09"
21,24,"CloseFriend","2008-09-09"
7,24,"CloseFriend","2008-09-09"
58,24,"CloseFriend","2008-09-09"
31,24,"CloseFriend","2008-09-09"
4,24,"CloseFriend","2008-09-09"
16,24,"CloseFriend","2008-09-09"
11,24,"SocializeTwicePerWeek","2008-09-09"
63,24,"SocializeTwicePerWeek","2008-09-09"
21,24,"SocializeTwicePerWeek","2008-09-09"
52,24,"SocializeTwicePerWeek","2008-09-09"
27,24,"SocializeTwicePerWeek","2008-09-09"
33,24,"SocializeTwicePerWeek","2008-09-09"
28,24,"SocializeTwicePerWeek","2008-09-09"
58,24,"SocializeTwicePerWeek","2008-09-09"
31,24,"SocializeTwicePerWeek","2008-09-09"
4,24,"SocializeTwicePerWeek","2008-09-09"
16,24,"SocializeTwicePerWeek","2008-09-09"
11,24,"PoliticalDiscussant","2008-09-09"
63,24,"PoliticalDiscussant","2008-09-09"
21,24,"PoliticalDiscussant","2008-09-09"
27,24,"PoliticalDiscussant","2008-09-09"
10,24,"PoliticalDiscussant","2008-09-09"
58,24,"PoliticalDiscussant","2008-09-09"
31,24,"PoliticalDiscussant","2008-09-09"
4,24,"PoliticalDiscussant","2008-09-09"
16,24,"PoliticalDiscussant","2008-09-09"
39,24,"FacebookAllTaggedPhotos","2008-09-09"
37,24,"FacebookAllTaggedPhotos","2008-09-09"
11,24,"FacebookAllTaggedPhotos","2008-09-09"
63,24,"FacebookAllTaggedPhotos","2008-09-09"
21,24,"FacebookAllTaggedPhotos","2008-09-09"
50,24,"FacebookAllTaggedPhotos","2008-09-09"
9,24,"FacebookAllTaggedPhotos","2008-09-09"
7,24,"FacebookAllTaggedPhotos","2008-09-09"
14,24,"FacebookAllTaggedPhotos","2008-09-09"
28,24,"FacebookAllTaggedPhotos","2008-09-09"
65,24,"FacebookAllTaggedPhotos","2008-09-09"
58,24,"FacebookAllTaggedPhotos","2008-09-09"
31,24,"FacebookAllTaggedPhotos","2008-09-09"
4,24,"FacebookAllTaggedPhotos","2008-09-09"
45,24,"FacebookAllTaggedPhotos","2008-09-09"
23,24,"FacebookAllTaggedPhotos","2008-09-09"
43,24,"FacebookAllTaggedPhotos","2008-09-09"
16,24,"FacebookAllTaggedPhotos","2008-09-09"
37,24,"BlogLivejournalTwitter","2008-09-09"
72,24,"BlogLivejournalTwitter","2008-09-09"
11,24,"BlogLivejournalTwitter","2008-09-09"
63,24,"BlogLivejournalTwitter","2008-09-09"
21,24,"BlogLivejournalTwitter","2008-09-09"
9,24,"BlogLivejournalTwitter","2008-09-09"
7,24,"BlogLivejournalTwitter","2008-09-09"
27,24,"BlogLivejournalTwitter","2008-09-09"
14,24,"BlogLivejournalTwitter","2008-09-09"
28,24,"BlogLivejournalTwitter","2008-09-09"
65,24,"BlogLivejournalTwitter","2008-09-09"
58,24,"BlogLivejournalTwitter","2008-09-09"
31,24,"BlogLivejournalTwitter","2008-09-09"
4,24,"BlogLivejournalTwitter","2008-09-09"
70,24,"BlogLivejournalTwitter","2008-09-09"
23,24,"BlogLivejournalTwitter","2008-09-09"
43,24,"BlogLivejournalTwitter","2008-09-09"
16,24,"BlogLivejournalTwitter","2008-09-09"
28,48,"CloseFriend","2008-09-09"
22,48,"CloseFriend","2008-09-09"
18,48,"CloseFriend","2008-09-09"
49,48,"CloseFriend","2008-09-09"
72,48,"SocializeTwicePerWeek","2008-09-09"
52,48,"SocializeTwicePerWeek","2008-09-09"
40,48,"SocializeTwicePerWeek","2008-09-09"
6,48,"SocializeTwicePerWeek","2008-09-09"
19,48,"SocializeTwicePerWeek","2008-09-09"
53,48,"SocializeTwicePerWeek","2008-09-09"
28,48,"SocializeTwicePerWeek","2008-09-09"
26,48,"SocializeTwicePerWeek","2008-09-09"
65,48,"SocializeTwicePerWeek","2008-09-09"
18,48,"SocializeTwicePerWeek","2008-09-09"
62,48,"SocializeTwicePerWeek","2008-09-09"
49,48,"SocializeTwicePerWeek","2008-09-09"
72,48,"PoliticalDiscussant","2008-09-09"
47,48,"PoliticalDiscussant","2008-09-09"
51,48,"PoliticalDiscussant","2008-09-09"
44,48,"PoliticalDiscussant","2008-09-09"
26,48,"PoliticalDiscussant","2008-09-09"
10,48,"PoliticalDiscussant","2008-09-09"
18,48,"PoliticalDiscussant","2008-09-09"
49,48,"PoliticalDiscussant","2008-09-09"
39,48,"FacebookAllTaggedPhotos","2008-09-09"
37,48,"FacebookAllTaggedPhotos","2008-09-09"
63,48,"FacebookAllTaggedPhotos","2008-09-09"
47,48,"FacebookAllTaggedPhotos","2008-09-09"
40,48,"FacebookAllTaggedPhotos","2008-09-09"
50,48,"FacebookAllTaggedPhotos","2008-09-09"
9,48,"FacebookAllTaggedPhotos","2008-09-09"
44,48,"FacebookAllTaggedPhotos","2008-09-09"
6,48,"FacebookAllTaggedPhotos","2008-09-09"
30,48,"FacebookAllTaggedPhotos","2008-09-09"
53,48,"FacebookAllTaggedPhotos","2008-09-09"
83,48,"FacebookAllTaggedPhotos","2008-09-09"
14,48,"FacebookAllTaggedPhotos","2008-09-09"
